DATE,AD_CLIENT_ID,CUSTOM_CHANNEL_NAME,AD_REQUESTS,MATCHED_AD_REQUESTS,AD_REQUESTS_COVERAGE,INDIVIDUAL_AD_IMPRESSIONS,CLICKS,CLICKS_SPAM_RATIO,MATCHED_AD_REQUESTS_CTR,COST_PER_CLICK (USD),EARNINGS (USD),AD_REQUESTS_RPM (USD)
2014-05-07,partner-ebay-au,testchannel-48,13057,12144,0.9301,71412,123,0.0391,0.0101,0.31,38.47,2.95
2014-04-24,partner-ebay-au,testchannel-48,14966,14179,0.9474,85944,163,0,0.0115,0.38,62.03,4.14
2014-05-06,partner-ebay-au,testchannel-48,13761,12789,0.9294,74301,113,0.0342,0.0088,0.40,45.24,3.29
2014-04-28,partner-ebay-au,testchannel-48,15443,14566,0.9432,85768,109,0,0.0075,0.40,43.76,2.83
2014-06-07,partner-ebay-au,testchannel-48,13045,12413,0.9516,74093,128,0.0229,0.0103,0.36,46.57,3.57
2014-05-18,partner-ebay-au,testchannel-48,15355,14451,0.9411,85030,101,0.0194,0.007,0.36,36.49,2.38
2014-04-29,partner-ebay-au,testchannel-48,15170,14256,0.9397,83995,127,0.0155,0.0089,0.39,49.80,3.28
2014-06-01,partner-ebay-au,testchannel-48,15203,14294,0.9402,84507,112,0,0.0078,0.37,40.89,2.69
2014-05-24,partner-ebay-au,testchannel-48,15061,14195,0.9425,81797,122,0.0081,0.0086,0.32,39.54,2.63
2014-05-11,partner-ebay-au,testchannel-48,14357,13588,0.9464,80117,99,0.0198,0.0073,0.31,30.53,2.13
2014-06-10,partner-ebay-au,testchannel-48,13951,13195,0.9458,77086,134,0,0.0102,0.32,43.08,3.09
2014-05-21,partner-ebay-au,testchannel-48,14640,13691,0.9352,80186,106,0.0702,0.0077,0.32,34.30,2.34
2014-04-27,partner-ebay-au,testchannel-48,15008,14075,0.9378,82246,126,0.0308,0.009,0.44,55.09,3.67
2014-06-08,partner-ebay-au,testchannel-48,14613,13806,0.9448,81483,103,0.019,0.0075,0.37,38.42,2.63
2014-05-15,partner-ebay-au,testchannel-48,14018,13098,0.9344,76197,132,0,0.0101,0.35,46.02,3.28
2014-05-27,partner-ebay-au,testchannel-48,14780,13918,0.9417,82711,129,0,0.0093,0.37,48.25,3.26
2014-04-15,partner-ebay-au,testchannel-48,10079,9452,0.9378,55613,94,0,0.0099,0.38,35.51,3.52
2014-05-29,partner-ebay-au,testchannel-48,14249,13379,0.9389,80051,92,0,0.0069,0.36,33.41,2.35
2014-06-09,partner-ebay-au,testchannel-48,14509,13796,0.9509,81701,101,0,0.0073,0.40,40.63,2.80
2014-04-19,partner-ebay-au,testchannel-48,9995,9494,0.9499,57723,82,0,0.0086,0.33,27.22,2.72
2014-05-22,partner-ebay-au,testchannel-48,15158,14370,0.948,84593,138,0.0282,0.0096,0.42,57.86,3.82
2014-05-09,partner-ebay-au,testchannel-48,13324,12537,0.9409,74204,110,0.009,0.0088,0.30,33.19,2.49
2014-05-20,partner-ebay-au,testchannel-48,14085,13181,0.9358,77381,113,0.0504,0.0086,0.38,42.90,3.05
2014-05-05,partner-ebay-au,testchannel-48,14837,13884,0.9358,81120,93,0,0.0067,0.35,32.23,2.17
2014-04-17,partner-ebay-au,testchannel-48,11874,11227,0.9455,68265,86,0.0115,0.0077,0.39,33.95,2.86
2014-06-03,partner-ebay-au,testchannel-48,13206,12426,0.9409,72870,135,0.0146,0.0109,0.32,42.74,3.24
2014-05-26,partner-ebay-au,testchannel-48,15044,13966,0.9283,80451,103,0,0.0074,0.44,45.18,3.00
2014-06-05,partner-ebay-au,testchannel-48,14459,13619,0.9419,81106,97,0.0102,0.0071,0.38,37.06,2.56
2014-04-21,partner-ebay-au,testchannel-49,10808,9971,0.9226,51928,58,0,0.0058,0.35,20.38,1.89
2014-05-03,partner-ebay-au,testchannel-49,14514,13470,0.9281,69241,85,0.0116,0.0063,0.31,26.35,1.82
2014-04-28,partner-ebay-au,testchannel-49,15406,14181,0.9205,71491,71,0,0.005,0.37,26.18,1.70
2014-05-26,partner-ebay-au,testchannel-49,15773,14586,0.9247,74815,82,0,0.0056,0.33,27.47,1.74
2014-06-06,partner-ebay-au,testchannel-49,12276,11216,0.9137,58927,68,0.0145,0.0061,0.53,36.00,2.93
2014-04-27,partner-ebay-au,testchannel-49,14505,13361,0.9211,68817,75,0.026,0.0056,0.27,20.48,1.41
2014-04-25,partner-ebay-au,testchannel-49,12666,11832,0.9342,62463,70,0,0.0059,0.47,33.12,2.61
2014-05-08,partner-ebay-au,testchannel-49,14197,12976,0.914,68003,50,0,0.0039,0.40,20.11,1.42
2014-05-04,partner-ebay-au,testchannel-49,15425,14200,0.9206,73142,61,0,0.0043,0.35,21.59,1.40
2014-04-26,partner-ebay-au,testchannel-49,12931,11952,0.9243,60857,54,0.0182,0.0045,0.37,19.85,1.53
2014-05-27,partner-ebay-au,testchannel-49,14872,13587,0.9136,72575,88,0.0737,0.0065,0.34,29.56,1.99
2014-06-09,partner-ebay-au,testchannel-49,14449,13205,0.9139,70046,85,0.0116,0.0064,0.33,28.03,1.94
2014-05-01,partner-ebay-au,testchannel-49,14940,13813,0.9246,71032,109,0,0.0079,0.33,36.14,2.42
2014-05-05,partner-ebay-au,testchannel-49,15625,14530,0.9299,76663,93,0.0211,0.0064,0.32,29.93,1.92
2014-06-05,partner-ebay-au,testchannel-49,12653,11395,0.9006,61009,67,0.0147,0.0059,0.31,20.78,1.64
2014-05-02,partner-ebay-au,testchannel-49,13745,12673,0.922,64842,71,0.0533,0.0056,0.27,19.24,1.40
2014-05-25,partner-ebay-au,testchannel-49,14448,13165,0.9112,68027,80,0.0476,0.0061,0.31,24.82,1.72
2014-04-24,partner-ebay-au,testchannel-49,13717,12724,0.9276,66709,56,0,0.0044,0.34,18.89,1.38
2014-04-22,partner-ebay-au,testchannel-49,10769,10046,0.9329,52557,67,0.1067,0.0067,0.37,24.70,2.29
2014-06-10,partner-ebay-au,testchannel-49,14271,13111,0.9187,70525,76,0.013,0.0058,0.25,19.32,1.35
2014-04-30,partner-ebay-au,testchannel-49,15221,14034,0.922,71560,62,0.0159,0.0044,0.35,21.62,1.42
2014-05-07,partner-ebay-au,testchannel-49,14606,13468,0.9221,70749,49,0.02,0.0036,0.42,20.81,1.42
2014-06-08,partner-ebay-au,testchannel-49,14392,13348,0.9275,71353,87,0,0.0065,0.35,30.34,2.11
2014-04-23,partner-ebay-au,testchannel-49,11349,10547,0.9293,54729,64,0.0725,0.0061,0.36,22.79,2.01
2014-05-06,partner-ebay-au,testchannel-49,15128,13956,0.9225,73075,81,0.0122,0.0058,0.36,29.15,1.93
2014-06-07,partner-ebay-au,testchannel-49,11997,10939,0.9118,58732,69,0,0.0063,0.25,17.06,1.42
2014-04-29,partner-ebay-au,testchannel-49,15347,14109,0.9193,72084,78,0,0.0055,0.37,29.08,1.89
2014-05-30,partner-ebay-au,testchannel-49,12268,11418,0.9307,63242,68,0,0.006,0.33,22.47,1.83
2014-05-24,partner-ebay-au,testchannel-49,12969,11948,0.9213,62592,69,0.0143,0.0058,0.31,21.40,1.65
2014-06-01,partner-ebay-au,testchannel-49,15475,14381,0.9293,77320,86,0.0337,0.006,0.29,25.30,1.63
2014-06-04,partner-ebay-au,testchannel-49,13829,12609,0.9118,67611,64,0.0154,0.0051,0.43,27.32,1.98
2014-06-02,partner-ebay-au,testchannel-49,14847,13742,0.9256,74495,56,0,0.0041,0.35,19.86,1.34
2014-05-12,partner-ebay-au,testchannel-49,15472,14095,0.911,72664,71,0,0.005,0.35,24.56,1.59
2014-05-31,partner-ebay-au,testchannel-49,14553,13551,0.9311,75282,87,0.0114,0.0064,0.31,27.09,1.86
2014-05-16,partner-ebay-au,testchannel-49,12970,11794,0.9093,60879,88,0.0112,0.0075,0.34,30.34,2.34
2014-04-17,partner-ebay-au,testchannel-49,10196,9533,0.935,50948,78,0.0488,0.0082,0.38,29.26,2.87
2014-05-11,partner-ebay-au,testchannel-49,16156,14850,0.9192,75879,62,0,0.0042,0.38,23.39,1.45
2014-04-20,partner-ebay-au,testchannel-49,8491,7882,0.9283,41579,31,0.0312,0.0039,0.50,15.56,1.83
2014-05-21,partner-ebay-au,testchannel-49,13973,12931,0.9254,68921,87,0.0114,0.0067,0.32,28.09,2.01
2014-05-10,partner-ebay-au,testchannel-49,13773,12715,0.9232,67330,63,0,0.005,0.27,16.98,1.23
2014-05-19,partner-ebay-au,testchannel-49,14846,13514,0.9103,68738,83,0,0.0061,0.28,22.90,1.54
2014-04-16,partner-ebay-au,testchannel-49,9508,8688,0.9138,45797,72,0,0.0083,0.30,21.50,2.26
2014-05-18,partner-ebay-au,testchannel-49,13816,12404,0.8978,64530,63,0.0156,0.0051,0.24,15.29,1.11
2014-06-11,partner-ebay-au,testchannel-49,15026,13921,0.9265,74781,75,0,0.0054,0.27,20.42,1.36
2014-05-23,partner-ebay-au,testchannel-49,13188,12226,0.9271,64656,68,0,0.0056,0.37,25.49,1.93
2014-05-17,partner-ebay-au,testchannel-49,14082,12877,0.9144,66560,68,0.0145,0.0053,0.22,14.77,1.05
2014-04-18,partner-ebay-au,testchannel-49,8808,8255,0.9372,43662,39,0.025,0.0047,0.31,12.17,1.38
2014-05-22,partner-ebay-au,testchannel-49,15135,13766,0.9095,72254,76,0,0.0055,0.38,29.15,1.93
2014-05-13,partner-ebay-au,testchannel-49,14634,13425,0.9174,70326,85,0,0.0063,0.38,32.58,2.23
2014-05-15,partner-ebay-au,testchannel-49,14188,12950,0.9127,67872,76,0,0.0059,0.33,24.74,1.74
2014-04-15,partner-ebay-au,testchannel-49,10039,9296,0.926,49599,35,0,0.0038,0.26,9.21,0.92
2014-05-20,partner-ebay-au,testchannel-49,14098,13015,0.9232,68258,90,0.011,0.0069,0.31,27.84,1.97
2014-05-14,partner-ebay-au,testchannel-49,14155,13099,0.9254,68588,63,0,0.0048,0.35,22.10,1.56
2014-05-09,partner-ebay-au,testchannel-49,13618,12554,0.9219,66036,79,0.0482,0.0063,0.25,19.68,1.44
2014-05-29,partner-ebay-au,testchannel-49,13403,12583,0.9388,68563,83,0,0.0066,0.30,24.64,1.84
2014-06-03,partner-ebay-au,testchannel-49,14649,13359,0.9119,70066,103,0,0.0077,0.40,41.32,2.82
2014-04-19,partner-ebay-au,testchannel-49,7765,7273,0.9366,39590,40,0,0.0055,0.29,11.53,1.49
2014-05-28,partner-ebay-au,testchannel-49,13489,12320,0.9133,66691,72,0,0.0058,0.40,28.68,2.13
2014-05-18,partner-ebay-au,testchannel-50,3869,3019,0.7803,11218,38,0.0256,0.0126,0.09,3.59,0.93
2014-05-13,partner-ebay-au,testchannel-50,3504,2716,0.7751,10204,12,0,0.0044,0.12,1.45,0.41
2014-06-11,partner-ebay-au,testchannel-50,3776,3009,0.7969,11610,10,0,0.0033,0.19,1.94,0.51
2014-05-22,partner-ebay-au,testchannel-50,4256,3291,0.7733,12780,13,0,0.004,0.21,2.67,0.63
2014-05-24,partner-ebay-au,testchannel-50,4091,3231,0.7898,12904,17,0,0.0053,0.10,1.78,0.44
2014-04-18,partner-ebay-au,testchannel-50,2513,1841,0.7326,6969,28,0,0.0152,0.14,3.99,1.59
2014-04-19,partner-ebay-au,testchannel-50,2822,2073,0.7346,8052,17,0.1053,0.0082,0.10,1.65,0.58
2014-06-10,partner-ebay-au,testchannel-50,3659,2913,0.7961,11874,17,0,0.0058,0.14,2.35,0.64
2014-04-30,partner-ebay-au,testchannel-50,4082,3096,0.7585,11846,19,0,0.0061,0.17,3.21,0.79
2014-04-23,partner-ebay-au,testchannel-50,3126,2376,0.7601,9934,19,0,0.008,0.17,3.20,1.02
2014-05-27,partner-ebay-au,testchannel-50,4127,3234,0.7836,13068,15,0,0.0046,0.09,1.31,0.32
2014-06-09,partner-ebay-au,testchannel-50,4146,3238,0.781,13167,12,0,0.0037,0.17,2.05,0.49
2014-06-05,partner-ebay-au,testchannel-50,3797,3042,0.8012,11868,15,0,0.0049,0.08,1.20,0.32
2014-05-20,partner-ebay-au,testchannel-50,3723,3016,0.8101,12028,25,0,0.0083,0.19,4.68,1.26
2014-04-24,partner-ebay-au,testchannel-50,3916,2849,0.7275,10629,14,0,0.0049,0.11,1.52,0.39
2014-06-03,partner-ebay-au,testchannel-50,3569,2791,0.782,11028,14,0,0.005,0.12,1.66,0.47
2014-06-01,partner-ebay-au,testchannel-50,3498,2736,0.7822,11001,13,0,0.0048,0.14,1.76,0.50
2014-05-08,partner-ebay-au,testchannel-50,3775,2928,0.7756,11156,5,0,0.0017,0.11,0.57,0.15
2014-04-20,partner-ebay-au,testchannel-50,3111,2329,0.7486,8730,10,0,0.0043,0.08,0.83,0.27
2014-04-17,partner-ebay-au,testchannel-50,2984,2267,0.7597,9014,29,0,0.0128,0.23,6.66,2.23
2014-05-09,partner-ebay-au,testchannel-50,3641,2747,0.7545,10488,7,0,0.0025,0.09,0.64,0.18
2014-05-16,partner-ebay-au,testchannel-50,3926,3000,0.7641,11729,20,0.0476,0.0067,0.24,4.80,1.22
2014-06-02,partner-ebay-au,testchannel-50,3945,3226,0.8177,13402,17,0,0.0053,0.13,2.17,0.55
2014-05-07,partner-ebay-au,testchannel-50,3667,2813,0.7671,10001,8,0,0.0028,0.07,0.53,0.14
2014-05-30,partner-ebay-au,testchannel-50,4215,3388,0.8038,13334,12,0,0.0035,0.16,1.89,0.45
2014-06-04,partner-ebay-au,testchannel-50,3947,3170,0.8031,12141,13,0,0.0041,0.37,4.81,1.22
2014-05-25,partner-ebay-au,testchannel-50,3816,3136,0.8218,13219,14,0,0.0045,0.12,1.73,0.45
2014-05-21,partner-ebay-au,testchannel-50,3742,2893,0.7731,11273,14,0.0667,0.0048,0.12,1.62,0.43
2014-05-19,partner-ebay-au,testchannel-50,3865,3016,0.7803,11712,16,0,0.0053,0.16,2.50,0.65
2014-04-25,partner-ebay-au,testchannel-50,3503,2565,0.7322,9283,13,0.0714,0.0051,0.12,1.56,0.45
2014-05-11,partner-ebay-au,testchannel-50,3971,2953,0.7436,10832,12,0,0.0041,0.13,1.52,0.38
2014-05-02,partner-ebay-au,testchannel-50,3989,2867,0.7187,10309,17,0,0.0059,0.21,3.55,0.89
2014-05-01,partner-ebay-au,testchannel-50,4009,3035,0.757,11532,12,0,0.004,0.15,1.78,0.44
2014-05-31,partner-ebay-au,testchannel-50,3956,3137,0.793,13056,16,0,0.0051,0.33,5.32,1.34
2014-05-04,partner-ebay-au,testchannel-50,4173,3150,0.7549,11587,14,0,0.0044,0.08,1.09,0.26
2014-04-29,partner-ebay-au,testchannel-50,4338,3417,0.7877,13612,16,0,0.0047,0.13,2.01,0.46
2014-05-26,partner-ebay-au,testchannel-50,4208,3351,0.7963,13146,25,0,0.0075,0.10,2.57,0.61
2014-04-21,partner-ebay-au,testchannel-50,2756,2067,0.75,8196,15,0,0.0073,0.30,4.46,1.62
2014-04-22,partner-ebay-au,testchannel-50,2984,2295,0.7691,8789,11,0,0.0048,0.11,1.23,0.41
2014-05-12,partner-ebay-au,testchannel-50,3847,3030,0.7876,12043,8,0,0.0026,0.09,0.74,0.19
2014-04-28,partner-ebay-au,testchannel-50,4062,3074,0.7568,11813,16,0,0.0052,0.15,2.44,0.60
2014-05-28,partner-ebay-au,testchannel-50,3874,3200,0.826,12829,32,0.0303,0.01,0.21,6.57,1.70
2014-06-06,partner-ebay-au,testchannel-50,3901,3055,0.7831,12070,24,0,0.0079,0.23,5.62,1.44
2014-05-14,partner-ebay-au,testchannel-50,3559,2777,0.7803,10480,11,0,0.004,0.20,2.23,0.63
2014-06-07,partner-ebay-au,testchannel-50,3763,3124,0.8302,12299,15,0,0.0048,0.26,3.96,1.05
2014-05-29,partner-ebay-au,testchannel-50,3824,3013,0.7879,11820,21,0,0.007,0.12,2.45,0.64
2014-05-06,partner-ebay-au,testchannel-50,3778,2863,0.7578,11027,17,0.0556,0.0059,0.13,2.19,0.58
2014-05-10,partner-ebay-au,testchannel-50,3906,2994,0.7665,11332,12,0,0.004,0.27,3.18,0.81
2014-05-05,partner-ebay-au,testchannel-50,3729,2702,0.7246,10644,7,0,0.0026,0.08,0.56,0.15
2014-05-15,partner-ebay-au,testchannel-50,3236,2603,0.8044,10162,20,0,0.0077,0.18,3.66,1.13
2014-04-15,partner-ebay-au,testchannel-50,2552,1945,0.7621,7685,10,0,0.0051,0.21,2.10,0.82
2014-04-26,partner-ebay-au,testchannel-50,4188,3052,0.7287,11351,19,0,0.0062,0.10,1.88,0.45
2014-05-03,partner-ebay-au,testchannel-50,4707,3500,0.7436,12461,10,0,0.0029,0.09,0.89,0.19
2014-06-08,partner-ebay-au,testchannel-50,3892,3207,0.824,12733,18,0,0.0056,0.16,2.96,0.76
2014-04-27,partner-ebay-au,testchannel-50,4243,3189,0.7516,12257,23,0,0.0072,0.11,2.50,0.59
2014-05-17,partner-ebay-au,testchannel-50,3834,3034,0.7913,11710,21,0,0.0069,0.14,2.96,0.77
2014-05-23,partner-ebay-au,testchannel-50,3913,3140,0.8025,12290,11,0,0.0035,0.07,0.79,0.20
2014-04-16,partner-ebay-au,testchannel-50,2552,2021,0.7919,7946,12,0,0.0059,0.21,2.50,0.98
2014-04-23,partner-ebay-au,testchannel-52,5933,4984,0.84,22692,25,0.0385,0.005,0.19,4.83,0.81
2014-04-26,partner-ebay-au,testchannel-52,6352,5222,0.8221,22713,28,0,0.0054,0.23,6.43,1.01
2014-04-21,partner-ebay-au,testchannel-52,5581,4588,0.8221,19511,9,0,0.002,0.19,1.75,0.31
2014-06-03,partner-ebay-au,testchannel-52,6799,5725,0.842,25318,29,0.0333,0.0051,0.25,7.12,1.05
2014-06-09,partner-ebay-au,testchannel-52,6504,5442,0.8367,24713,54,0.0182,0.0099,0.19,10.47,1.61
2014-06-07,partner-ebay-au,testchannel-52,5506,4714,0.8562,22378,26,0.037,0.0055,0.25,6.40,1.16
2014-05-10,partner-ebay-au,testchannel-52,6132,4963,0.8094,22736,35,0,0.0071,0.20,7.16,1.17
2014-04-19,partner-ebay-au,testchannel-52,4166,3502,0.8406,15531,25,0,0.0071,0.22,5.47,1.31
2014-05-07,partner-ebay-au,testchannel-52,6014,4927,0.8193,22140,28,0,0.0057,0.20,5.74,0.95
2014-05-28,partner-ebay-au,testchannel-52,6218,5129,0.8249,24639,33,0.0294,0.0064,0.22,7.21,1.16
2014-05-05,partner-ebay-au,testchannel-52,6372,5103,0.8008,22711,27,0,0.0053,0.36,9.72,1.53
2014-05-25,partner-ebay-au,testchannel-52,6490,5400,0.832,25413,30,0,0.0056,0.29,8.74,1.35
2014-05-12,partner-ebay-au,testchannel-52,6930,5561,0.8025,24030,22,0,0.004,0.32,7.01,1.01
2014-05-24,partner-ebay-au,testchannel-52,6017,5040,0.8376,23886,28,0.0968,0.0056,0.28,7.85,1.30
2014-05-18,partner-ebay-au,testchannel-52,6690,5441,0.8133,23685,24,0.04,0.0044,0.31,7.52,1.12
2014-05-01,partner-ebay-au,testchannel-52,6767,5584,0.8252,24244,30,0.0323,0.0054,0.32,9.66,1.43
2014-04-27,partner-ebay-au,testchannel-52,7285,6084,0.8351,27074,42,0,0.0069,0.25,10.40,1.43
2014-05-04,partner-ebay-au,testchannel-52,7027,5741,0.817,24696,21,0.2222,0.0037,0.14,3.00,0.43
2014-06-02,partner-ebay-au,testchannel-52,6101,5155,0.8449,24337,31,0,0.006,0.19,6.03,0.99
2014-06-01,partner-ebay-au,testchannel-52,7534,6267,0.8318,29567,38,0.0256,0.0061,0.27,10.33,1.37
2014-04-25,partner-ebay-au,testchannel-52,6487,5529,0.8523,24910,29,0.0333,0.0052,0.33,9.54,1.47
2014-05-23,partner-ebay-au,testchannel-52,5785,4775,0.8254,21493,19,0,0.004,0.30,5.69,0.98
2014-05-02,partner-ebay-au,testchannel-52,6557,5188,0.7912,23083,31,0,0.006,0.22,6.86,1.05
2014-05-27,partner-ebay-au,testchannel-52,6131,5057,0.8248,23210,13,0,0.0026,0.44,5.66,0.92
2014-05-13,partner-ebay-au,testchannel-52,5782,4793,0.829,21403,20,0,0.0042,0.20,3.92,0.68
2014-04-16,partner-ebay-au,testchannel-52,4905,4148,0.8457,19835,24,0.04,0.0058,0.25,6.07,1.24
2014-04-28,partner-ebay-au,testchannel-52,6961,5798,0.8329,24855,28,0,0.0048,0.31,8.67,1.25
2014-05-15,partner-ebay-au,testchannel-52,5657,4705,0.8317,21521,22,0.0435,0.0047,0.29,6.49,1.15
2014-05-11,partner-ebay-au,testchannel-52,6494,5502,0.8472,25240,35,0.0278,0.0064,0.15,5.28,0.81
2014-06-08,partner-ebay-au,testchannel-52,6516,5455,0.8372,24567,33,0.0294,0.006,0.34,11.17,1.71
2014-05-17,partner-ebay-au,testchannel-52,5605,4793,0.8551,22251,47,0.0208,0.0098,0.26,12.25,2.18
2014-06-10,partner-ebay-au,testchannel-52,6608,5672,0.8584,26710,33,0,0.0058,0.25,8.31,1.26
2014-05-26,partner-ebay-au,testchannel-52,6962,5767,0.8284,26200,35,0.0278,0.0061,0.27,9.55,1.37
2014-04-22,partner-ebay-au,testchannel-52,5591,4789,0.8566,21553,23,0,0.0048,0.31,7.10,1.27
2014-05-03,partner-ebay-au,testchannel-52,6282,5189,0.826,23388,27,0,0.0052,0.25,6.63,1.05
2014-04-29,partner-ebay-au,testchannel-52,6861,5778,0.8422,24662,21,0,0.0036,0.30,6.29,0.92
2014-05-31,partner-ebay-au,testchannel-52,6820,5657,0.8295,26985,41,0,0.0072,0.19,7.72,1.13
2014-04-15,partner-ebay-au,testchannel-52,5459,4698,0.8606,21542,28,0,0.006,0.24,6.60,1.21
2014-05-21,partner-ebay-au,testchannel-52,6492,5336,0.8219,24244,29,0,0.0054,0.35,10.26,1.58
2014-05-19,partner-ebay-au,testchannel-52,6149,4783,0.7779,21441,26,0,0.0054,0.19,4.92,0.80
2014-05-08,partner-ebay-au,testchannel-52,6233,5036,0.808,22186,26,0,0.0052,0.26,6.79,1.09
2014-05-20,partner-ebay-au,testchannel-52,6870,5453,0.7937,24673,32,0,0.0059,0.21,6.80,0.99
2014-04-24,partner-ebay-au,testchannel-52,6950,5736,0.8253,26450,33,0,0.0058,0.21,6.94,1.00
2014-04-30,partner-ebay-au,testchannel-52,6970,5627,0.8073,24367,30,0,0.0053,0.23,6.77,0.97
2014-05-09,partner-ebay-au,testchannel-52,5687,4814,0.8465,22484,32,0,0.0066,0.30,9.60,1.69
2014-05-30,partner-ebay-au,testchannel-52,6057,5230,0.8635,25956,21,0,0.004,0.26,5.43,0.90
2014-05-22,partner-ebay-au,testchannel-52,6614,5499,0.8314,24879,24,0.0769,0.0044,0.27,6.49,0.98
2014-06-04,partner-ebay-au,testchannel-52,6414,5392,0.8407,23859,31,0,0.0057,0.32,9.85,1.54
2014-05-16,partner-ebay-au,testchannel-52,5906,5093,0.8623,23557,40,0.1304,0.0079,0.20,8.16,1.38
2014-04-17,partner-ebay-au,testchannel-52,4999,4216,0.8434,19557,15,0,0.0036,0.22,3.26,0.65
2014-04-18,partner-ebay-au,testchannel-52,4352,3714,0.8534,16914,29,0,0.0078,0.25,7.23,1.66
2014-04-20,partner-ebay-au,testchannel-52,5027,4355,0.8663,20498,29,0,0.0067,0.35,10.21,2.03
2014-05-29,partner-ebay-au,testchannel-52,6851,5775,0.8429,27884,28,0.0345,0.0048,0.25,7.00,1.02
2014-05-06,partner-ebay-au,testchannel-52,6530,5435,0.8323,24577,16,0.0588,0.0029,0.30,4.85,0.74
2014-06-05,partner-ebay-au,testchannel-52,6325,5295,0.8372,24361,27,0.0357,0.0051,0.44,11.99,1.90
2014-05-14,partner-ebay-au,testchannel-52,6243,5133,0.8222,22743,30,0,0.0058,0.31,9.24,1.48
2014-06-06,partner-ebay-au,testchannel-52,5739,4832,0.842,22349,21,0,0.0043,0.21,4.36,0.76
2014-06-11,partner-ebay-au,testchannel-52,6794,5785,0.8515,26544,22,0,0.0038,0.26,5.61,0.83
2014-05-02,partner-ebay-au,testchannel-53,32189,28280,0.8786,145453,209,0.0095,0.0074,0.23,47.38,1.47
2014-04-22,partner-ebay-au,testchannel-53,25068,22104,0.8818,114352,230,0.0763,0.0104,0.28,64.91,2.59
2014-05-29,partner-ebay-au,testchannel-53,29112,26220,0.9007,141492,197,0.0199,0.0075,0.27,52.21,1.79
2014-05-04,partner-ebay-au,testchannel-53,33784,29144,0.8627,148064,222,0.0045,0.0076,0.24,53.90,1.60
2014-04-15,partner-ebay-au,testchannel-53,22797,20329,0.8917,108781,172,0.0115,0.0085,0.29,49.06,2.15
2014-05-05,partner-ebay-au,testchannel-53,32011,28095,0.8777,144589,236,0.0084,0.0084,0.38,89.99,2.81
2014-05-18,partner-ebay-au,testchannel-53,35558,31394,0.8829,162537,272,0.0145,0.0087,0.25,66.83,1.88
2014-05-25,partner-ebay-au,testchannel-53,34558,30366,0.8787,159775,307,0.0097,0.0101,0.26,80.03,2.32
2014-05-17,partner-ebay-au,testchannel-53,30103,26557,0.8822,139930,228,0.0044,0.0086,0.29,66.61,2.21
2014-04-19,partner-ebay-au,testchannel-53,21953,19615,0.8935,103680,188,0.0157,0.0096,0.25,47.04,2.14
2014-06-10,partner-ebay-au,testchannel-53,31490,28062,0.8911,147471,255,0.023,0.0091,0.31,79.88,2.54
2014-04-30,partner-ebay-au,testchannel-53,31664,27614,0.8721,141280,231,0.0043,0.0084,0.25,57.46,1.81
2014-05-07,partner-ebay-au,testchannel-53,30272,26661,0.8807,137159,221,0.0134,0.0083,0.26,58.32,1.93
2014-04-16,partner-ebay-au,testchannel-53,21685,19229,0.8867,103016,147,0.0134,0.0076,0.27,39.64,1.83
2014-05-19,partner-ebay-au,testchannel-53,33255,29385,0.8836,152217,288,0.0103,0.0098,0.26,75.41,2.27
2014-04-20,partner-ebay-au,testchannel-53,25885,22739,0.8785,121071,213,0.0184,0.0094,0.22,47.90,1.85
2014-05-20,partner-ebay-au,testchannel-53,31717,28127,0.8868,147189,244,0.0506,0.0087,0.23,56.96,1.80
2014-05-22,partner-ebay-au,testchannel-53,32761,29325,0.8951,155371,238,0.0083,0.0081,0.25,60.40,1.84
2014-05-30,partner-ebay-au,testchannel-53,30110,26977,0.8959,146578,245,0.0041,0.0091,0.31,76.90,2.55
2014-04-24,partner-ebay-au,testchannel-53,35440,31009,0.875,162982,325,0.0152,0.0105,0.23,74.28,2.10
2014-05-09,partner-ebay-au,testchannel-53,29258,25421,0.8689,131581,217,0.0091,0.0085,0.26,55.69,1.90
2014-05-16,partner-ebay-au,testchannel-53,27690,24564,0.8871,129491,266,0.0148,0.0108,0.29,75.84,2.74
2014-06-04,partner-ebay-au,testchannel-53,30657,27267,0.8894,142064,200,0,0.0073,0.30,59.05,1.93
2014-04-17,partner-ebay-au,testchannel-53,23528,20921,0.8892,110209,169,0,0.0081,0.27,45.41,1.93
2014-05-08,partner-ebay-au,testchannel-53,31809,27876,0.8764,142638,265,0.0185,0.0095,0.27,70.31,2.21
2014-06-05,partner-ebay-au,testchannel-53,29161,26017,0.8922,136766,225,0.0044,0.0086,0.26,58.33,2.00
2014-06-11,partner-ebay-au,testchannel-53,30417,27078,0.8902,142040,236,0.0042,0.0087,0.30,69.96,2.30
2014-04-18,partner-ebay-au,testchannel-53,21224,18662,0.8793,96682,183,0.0161,0.0098,0.29,53.48,2.52
2014-05-27,partner-ebay-au,testchannel-53,32549,29110,0.8943,154112,254,0.0078,0.0087,0.29,72.92,2.24
2014-05-13,partner-ebay-au,testchannel-53,30857,27360,0.8867,141272,224,0.0088,0.0082,0.29,64.07,2.08
2014-06-08,partner-ebay-au,testchannel-53,36001,31783,0.8828,169418,269,0.011,0.0085,0.30,80.55,2.24
